Position,Starting Grid,kaggle_driver_id,raceId,year,Team,Track,rain,sunny,quali_position,participated_q2,participated_q3,q1_time_sec,q2_time_sec,q3_time_sec
3,3.0,844,1127,2024,Ferrari,Emilia Romagna,0,1,4,1.0,1.0,75.82300000000001,75.328,74.97
4,5.0,857,1127,2024,McLaren,Emilia Romagna,0,1,2,1.0,1.0,75.94,75.407,74.82
5,4.0,832,1127,2024,Ferrari,Emilia Romagna,0,1,5,1.0,1.0,76.015,75.512,75.233
6,8.0,1,1127,2024,Mercedes,Emilia Romagna,0,1,8,1.0,1.0,76.604,75.67699999999999,75.504
7,6.0,847,1127,2024,Mercedes,Emilia Romagna,0,1,6,1.0,1.0,76.107,75.67099999999999,75.234
8,11.0,815,1127,2024,Red Bull Racing,Emilia Romagna,0,1,11,1.0,0.0,76.404,75.706,
9,13.0,840,1127,2024,Aston Martin,Emilia Romagna,0,1,13,1.0,0.0,76.458,75.992,
10,7.0,852,1127,2024,RB,Emilia Romagna,0,1,7,1.0,1.0,75.894,75.358,75.465
11,10.0,807,1127,2024,Haas,Emilia Romagna,0,1,10,1.0,1.0,75.841,75.569,75.98
12,18.0,825,1127,2024,Haas,Emilia Romagna,0,1,18,0.0,0.0,76.854,,
13,9.0,817,1127,2024,RB,Emilia Romagna,0,1,9,1.0,1.0,76.06,75.691,75.674
14,12.0,839,1127,2024,Alpine,Emilia Romagna,0,1,12,1.0,0.0,76.361,75.906,
15,17.0,855,1127,2024,Kick Sauber,Emilia Romagna,0,1,17,0.0,0.0,76.834,,
16,15.0,842,1127,2024,Alpine,Emilia Romagna,0,1,15,1.0,0.0,76.015,76.381,
17,19.0,858,1127,2024,Williams,Emilia Romagna,0,1,NC,0.0,0.0,,,
18,16.0,822,1127,2024,Kick Sauber,Emilia Romagna,0,1,16,0.0,0.0,76.626,,
19,20.0,4,1127,2024,Aston Martin,Emilia Romagna,0,1,19,0.0,0.0,76.917,,
21,14.0,848,1127,2024,Williams,Emilia Romagna,0,1,14,1.0,0.0,76.524,76.2,
1,1.0,844,1128,2024,Ferrari,Monaco,0,1,1,1.0,1.0,71.584,70.825,70.27
2,2.0,857,1128,2024,McLaren,Monaco,0,1,2,1.0,1.0,71.5,70.756,70.424
3,3.0,832,1128,2024,Ferrari,Monaco,0,1,3,1.0,1.0,71.543,71.075,70.518
4,4.0,846,1128,2024,McLaren,Monaco,0,1,4,1.0,1.0,71.76,70.732,70.542
5,5.0,847,1128,2024,Mercedes,Monaco,0,1,5,1.0,1.0,71.492,70.929,70.543
6,6.0,830,1128,2024,Red Bull Racing,Monaco,0,1,6,1.0,1.0,71.711,70.745,70.56700000000001
7,7.0,1,1128,2024,Mercedes,Monaco,0,1,7,1.0,1.0,71.528,71.056,70.621
8,8.0,852,1128,2024,RB,Monaco,0,1,8,1.0,1.0,71.852,71.106,70.858
9,9.0,848,1128,2024,Williams,Monaco,0,1,9,1.0,1.0,71.623,71.216,70.94800000000001
10,10.0,842,1128,2024,Alpine,Monaco,0,1,10,1.0,1.0,71.714,70.896,71.311
11,14.0,4,1128,2024,Aston Martin,Monaco,0,1,14,0.0,0.0,72.019,,
12,12.0,817,1128,2024,RB,Monaco,0,1,12,1.0,0.0,5045.0,71.482,
13,17.0,822,1128,2024,Kick Sauber,Monaco,0,1,17,0.0,0.0,72.512,,
14,13.0,840,1128,2024,Aston Martin,Monaco,0,1,13,1.0,0.0,71.728,71.563,
15,15.0,858,1128,2024,Williams,Monaco,0,1,15,0.0,0.0,72.02,,
16,18.0,855,1128,2024,Kick Sauber,Monaco,0,1,18,0.0,0.0,73.028,,
21,11.0,839,1128,2024,Alpine,Monaco,0,1,11,1.0,0.0,71.887,71.285,
21,16.0,815,1128,2024,Red Bull Racing,Monaco,0,1,16,0.0,0.0,72.06,,
21,19.0,807,1128,2024,Haas,Monaco,0,1,NC,1.0,0.0,71.876,71.44,
21,20.0,825,1128,2024,Haas,Monaco,0,1,NC,1.0,0.0,71.832,71.725,
1,2.0,830,1129,2024,Red Bull Racing,Canada,1,1,2,1.0,1.0,72.36,72.549,72.0
2,3.0,846,1129,2024,McLaren,Canada,1,1,3,1.0,1.0,72.959,72.201,72.021
3,1.0,847,1129,2024,Mercedes,Canada,1,1,1,1.0,1.0,73.013,71.742,72.0
4,7.0,1,1129,2024,Mercedes,Canada,1,1,7,1.0,1.0,72.851,71.979,72.28
5,4.0,857,1129,2024,McLaren,Canada,1,1,4,1.0,1.0,72.907,72.462,72.103
6,6.0,4,1129,2024,Aston Martin,Canada,1,1,6,1.0,1.0,73.117,72.635,72.228
7,9.0,840,1129,2024,Aston Martin,Canada,1,1,9,1.0,1.0,73.088,72.659,72.701
8,5.0,817,1129,2024,RB,Canada,1,1,5,1.0,1.0,73.24,72.572,72.178
9,15.0,842,1129,2024,Alpine,Canada,1,1,15,1.0,0.0,73.289,72.94,
10,18.0,839,1129,2024,Alpine,Canada,1,1,18,0.0,0.0,73.435,,
11,17.0,807,1129,2024,Haas,Canada,1,1,19,0.0,0.0,73.978,,
12,14.0,825,1129,2024,Haas,Canada,1,1,14,1.0,0.0,73.217,72.916,
13,19.0,822,1129,2024,Kick Sauber,Canada,1,1,17,0.0,0.0,73.366,,
14,8.0,852,1129,2024,RB,Canada,1,1,8,1.0,1.0,72.748,72.303,72.414
15,20.0,855,1129,2024,Kick Sauber,Canada,1,1,20,0.0,0.0,74.292,,
21,12.0,832,1129,2024,Ferrari,Canada,1,1,12,1.0,0.0,73.038,72.728,
21,10.0,848,1129,2024,Williams,Canada,1,1,10,1.0,1.0,72.896,72.485,72.79599999999999
21,16.0,815,1129,2024,Red Bull Racing,Canada,1,1,16,0.0,0.0,73.326,,
21,11.0,844,1129,2024,Ferrari,Canada,1,1,11,1.0,0.0,73.107,72.691,
21,13.0,858,1129,2024,Williams,Canada,1,1,13,1.0,0.0,73.063,72.736,
1,2.0,830,1130,2024,Red Bull Racing,Spain,1,1,2,1.0,1.0,72.306,71.653,71.403
2,1.0,846,1130,2024,McLaren,Spain,1,1,1,1.0,1.0,72.386,71.872,71.383
3,3.0,1,1130,2024,Mercedes,Spain,1,1,3,1.0,1.0,72.143,71.792,71.701
4,4.0,847,1130,2024,Mercedes,Spain,1,1,4,1.0,1.0,72.456,71.812,71.703
5,5.0,844,1130,2024,Ferrari,Spain,1,1,5,1.0,1.0,72.257,72.038,71.731
6,6.0,832,1130,2024,Ferrari,Spain,1,1,6,1.0,1.0,72.403,71.874,71.736
7,9.0,857,1130,2024,McLaren,Spain,1,1,10,1.0,1.0,72.46000000000001,72.011,
8,11.0,815,1130,2024,Red Bull Racing,Spain,1,1,8,1.0,1.0,72.477,72.054,72.061
9,7.0,842,1130,2024,Alpine,Spain,1,1,7,1.0,1.0,72.651,72.07900000000001,71.857
10,8.0,839,1130,2024,Alpine,Spain,1,1,9,1.0,1.0,72.691,72.109,72.125
11,13.0,807,1130,2024,Haas,Spain,1,1,13,1.0,0.0,72.708,72.31,
12,10.0,4,1130,2024,Aston Martin,Spain,1,1,11,1.0,0.0,72.505,72.128,
13,15.0,855,1130,2024,Kick Sauber,Spain,1,1,15,1.0,0.0,72.88,72.738,
14,14.0,840,1130,2024,Aston Martin,Spain,1,1,14,1.0,0.0,72.881,72.372,
15,18.0,817,1130,2024,RB,Spain,1,1,18,0.0,0.0,73.075,,
16,12.0,822,1130,2024,Kick Sauber,Spain,1,1,12,1.0,0.0,72.758,72.227,
17,16.0,825,1130,2024,Haas,Spain,1,1,16,0.0,0.0,72.937,,
18,20.0,848,1130,2024,Williams,Spain,1,1,19,0.0,0.0,73.153,,
19,17.0,852,1130,2024,RB,Spain,1,1,17,0.0,0.0,72.985,,
20,19.0,858,1130,2024,Williams,Spain,1,1,20,0.0,0.0,73.509,,
1,3.0,847,1131,2024,Mercedes,Austria,0,1,3,1.0,1.0,65.585,65.016,64.84
2,7.0,857,1131,2024,McLaren,Austria,0,1,7,1.0,1.0,65.311,65.07,65.048
3,4.0,832,1131,2024,Ferrari,Austria,0,1,4,1.0,1.0,65.263,65.016,64.851
4,5.0,1,1131,2024,Mercedes,Austria,0,1,5,1.0,1.0,65.541,65.053,64.903
5,1.0,830,1131,2024,Red Bull Racing,Austria,0,1,1,1.0,1.0,65.336,64.469,64.314
6,9.0,807,1131,2024,Haas,Austria,0,1,9,1.0,1.0,65.596,65.262,65.385
7,8.0,815,1131,2024,Red Bull Racing,Austria,0,1,8,1.0,1.0,65.587,65.144,65.202
8,12.0,825,1131,2024,Haas,Austria,0,1,12,1.0,0.0,65.508,65.347,
9,11.0,817,1131,2024,RB,Austria,0,1,11,1.0,0.0,65.569,65.289,
10,13.0,842,1131,2024,Alpine,Austria,0,1,13,1.0,0.0,65.598,65.359,
11,6.0,844,1131,2024,Ferrari,Austria,0,1,6,1.0,1.0,65.509,65.104,65.044
12,10.0,839,1131,2024,Alpine,Austria,0,1,10,1.0,1.0,65.574,65.274,65.883
13,17.0,840,1131,2024,Aston Martin,Austria,0,1,17,0.0,0.0,65.819,,
14,14.0,852,1131,2024,RB,Austria,0,1,14,1.0,0.0,65.563,65.412,
15,16.0,848,1131,2024,Williams,Austria,0,1,16,0.0,0.0,65.736,,
16,18.0,822,1131,2024,Kick Sauber,Austria,0,1,18,0.0,0.0,65.847,,
17,20.0,855,1131,2024,Kick Sauber,Austria,0,1,20,0.0,0.0,66.061,,
18,15.0,4,1131,2024,Aston Martin,Austria,0,1,15,1.0,0.0,65.656,65.639,
19,19.0,858,1131,2024,Williams,Austria,0,1,19,0.0,0.0,65.856,,
20,2.0,846,1131,2024,McLaren,Austria,0,1,2,1.0,1.0,65.45,65.103,64.718
1,2.0,1,1132,2024,Mercedes,Great Britain,1,1,2,1.0,1.0,89.547,86.77,85.99
2,4.0,830,1132,2024,Red Bull Racing,Great Britain,1,1,4,1.0,1.0,91.342,86.79599999999999,86.203
3,3.0,846,1132,2024,McLaren,Great Britain,1,1,3,1.0,1.0,91.596,86.559,86.03
4,5.0,857,1132,2024,McLaren,Great Britain,1,1,5,1.0,1.0,90.895,86.733,86.237
5,7.0,832,1132,2024,Ferrari,Great Britain,1,1,7,1.0,1.0,90.557,86.843,86.509
6,6.0,807,1132,2024,Haas,Great Britain,1,1,6,1.0,1.0,91.929,86.84700000000001,86.338
7,8.0,840,1132,2024,Aston Martin,Great Britain,1,1,8,1.0,1.0,91.41,86.938,86.58500000000001
8,10.0,4,1132,2024,Aston Martin,Great Britain,1,1,10,1.0,1.0,91.264,86.73,86.917
9,9.0,848,1132,2024,Williams,Great Britain,1,1,9,1.0,1.0,91.135,86.93299999999999,86.64
10,13.0,852,1132,2024,RB,Great Britain,1,1,13,1.0,0.0,90.994,87.269,
11,12.0,858,1132,2024,Williams,Great Britain,1,1,12,1.0,0.0,91.608,87.175,
12,17.0,825,1132,2024,Haas,Great Britain,1,1,17,0.0,0.0,92.905,,
13,15.0,817,1132,2024,RB,Great Britain,1,1,15,1.0,0.0,91.291,87.949,
14,11.0,844,1132,2024,Ferrari,Great Britain,1,1,11,1.0,0.0,90.496,87.09700000000001,
15,16.0,822,1132,2024,Kick Sauber,Great Britain,1,1,16,0.0,0.0,92.431,,
16,18.0,839,1132,2024,Alpine,Great Britain,1,1,18,0.0,0.0,94.557,,
17,20.0,815,1132,2024,Red Bull Racing,Great Britain,1,1,19,0.0,0.0,98.348,,
18,14.0,855,1132,2024,Kick Sauber,Great Britain,1,1,14,1.0,0.0,91.19,87.867,
21,1.0,847,1132,2024,Mercedes,Great Britain,1,1,1,1.0,1.0,90.106,86.723,85.819
21,19.0,842,1132,2024,Alpine,Great Britain,1,1,20,0.0,0.0,99.804,,
1,2.0,857,1133,2024,McLaren,Hungary,0,1,2,1.0,1.0,77.504,75.785,75.249
2,1.0,846,1133,2024,McLaren,Hungary,0,1,1,1.0,1.0,77.755,75.53999999999999,75.227
3,5.0,1,1133,2024,Mercedes,Hungary,0,1,5,1.0,1.0,77.087,76.307,75.854
4,6.0,844,1133,2024,Ferrari,Hungary,0,1,6,1.0,1.0,77.437,75.891,75.905
5,3.0,830,1133,2024,Red Bull Racing,Hungary,0,1,3,1.0,1.0,77.087,75.77,75.273
6,4.0,832,1133,2024,Ferrari,Hungary,0,1,4,1.0,1.0,77.244,75.885,75.696
7,16.0,815,1133,2024,Red Bull Racing,Hungary,0,1,16,0.0,0.0,77.886,,
8,17.0,847,1133,2024,Mercedes,Hungary,0,1,17,0.0,0.0,77.968,,
9,10.0,852,1133,2024,RB,Hungary,0,1,10,1.0,1.0,77.436,76.121,76.477
10,8.0,840,1133,2024,Aston Martin,Hungary,0,1,8,1.0,1.0,77.405,76.075,76.244
11,7.0,4,1133,2024,Aston Martin,Hungary,0,1,7,1.0,1.0,77.624,76.117,76.043
12,9.0,817,1133,2024,RB,Hungary,0,1,9,1.0,1.0,77.05,76.202,76.447
13,11.0,807,1133,2024,Haas,Hungary,0,1,11,1.0,0.0,77.362,76.31700000000001,
14,13.0,848,1133,2024,Williams,Hungary,0,1,13,1.0,0.0,77.28,76.429,
15,15.0,825,1133,2024,Haas,Hungary,0,1,15,1.0,0.0,77.851,76.548,
16,12.0,822,1133,2024,Kick Sauber,Hungary,0,1,12,1.0,0.0,77.487,76.384,
17,14.0,858,1133,2024,Williams,Hungary,0,1,14,1.0,0.0,77.77,76.543,
18,19.0,839,1133,2024,Alpine,Hungary,0,1,19,0.0,0.0,78.049,,
19,18.0,855,1133,2024,Kick Sauber,Hungary,0,1,18,0.0,0.0,78.037,,
21,20.0,842,1133,2024,Alpine,Hungary,0,1,20,0.0,0.0,78.166,,
21,6.0,847,1134,2024,Mercedes,Belgium,0,1,7,1.0,1.0,115.353,114.095,114.184
1,3.0,1,1134,2024,Mercedes,Belgium,0,1,4,1.0,1.0,115.692,114.037,113.835
2,5.0,857,1134,2024,McLaren,Belgium,0,1,6,1.0,1.0,114.835,114.136,114.027
3,1.0,844,1134,2024,Ferrari,Belgium,0,1,2,1.0,1.0,115.349,114.193,113.754
4,11.0,830,1134,2024,Red Bull Racing,Belgium,0,1,1,1.0,1.0,114.938,113.837,113.159
5,4.0,846,1134,2024,McLaren,Belgium,0,1,5,1.0,1.0,115.582,114.358,113.981
6,7.0,832,1134,2024,Ferrari,Belgium,0,1,8,1.0,1.0,115.169,114.112,114.477
7,2.0,815,1134,2024,Red Bull Racing,Belgium,0,1,3,1.0,1.0,115.139,114.47,113.765
8,8.0,4,1134,2024,Aston Martin,Belgium,0,1,9,1.0,1.0,115.489,114.258,114.765
9,9.0,839,1134,2024,Alpine,Belgium,0,1,10,1.0,1.0,115.417,114.46,114.81
10,13.0,817,1134,2024,RB,Belgium,0,1,13,1.0,0.0,115.451,114.682,
11,15.0,840,1134,2024,Aston Martin,Belgium,0,1,15,1.0,0.0,116.072,115.716,
12,10.0,848,1134,2024,Williams,Belgium,0,1,11,1.0,0.0,115.722,114.473,
13,12.0,842,1134,2024,Alpine,Belgium,0,1,12,1.0,0.0,114.911,114.635,
14,17.0,825,1134,2024,Haas,Belgium,0,1,17,0.0,0.0,116.5,,
15,14.0,822,1134,2024,Kick Sauber,Belgium,0,1,14,1.0,0.0,115.531,114.764,
16,20.0,852,1134,2024,RB,Belgium,0,1,18,0.0,0.0,116.593,,
17,18.0,858,1134,2024,Williams,Belgium,0,1,19,0.0,0.0,117.23,,
18,16.0,807,1134,2024,Haas,Belgium,0,1,16,0.0,0.0,116.308,,
21,19.0,855,1134,2024,Kick Sauber,Belgium,0,1,20,0.0,0.0,117.775,,
1,1.0,846,1135,2024,McLaren,Netherlands,0,1,1,1.0,1.0,71.377,70.496,69.673
2,2.0,830,1135,2024,Red Bull Racing,Netherlands,0,1,2,1.0,1.0,71.393,70.811,70.029
3,6.0,844,1135,2024,Ferrari,Netherlands,0,1,6,1.0,1.0,71.37,70.689,70.582
4,3.0,857,1135,2024,McLaren,Netherlands,0,1,3,1.0,1.0,71.541,70.505,70.172
5,10.0,832,1135,2024,Ferrari,Netherlands,0,1,10,1.0,0.0,71.327,70.914,
6,5.0,815,1135,2024,Red Bull Racing,Netherlands,0,1,5,1.0,1.0,71.006,70.678,70.416
7,4.0,847,1135,2024,Mercedes,Netherlands,0,1,4,1.0,1.0,71.049,70.55199999999999,70.244
8,14.0,1,1135,2024,Mercedes,Netherlands,0,1,11,1.0,0.0,71.375,70.94800000000001,
9,9.0,842,1135,2024,Alpine,Netherlands,0,1,9,1.0,1.0,71.718,70.815,70.977
10,7.0,4,1135,2024,Aston Martin,Netherlands,0,1,7,1.0,1.0,71.493,70.845,70.633
11,12.0,807,1135,2024,Haas,Netherlands,0,1,13,1.0,0.0,71.832,71.215,
12,13.0,817,1135,2024,RB,Netherlands,0,1,15,0.0,0.0,71.943,,
13,8.0,840,1135,2024,Aston Martin,Netherlands,0,1,8,1.0,1.0,4778.0,70.611,70.857
14,19.0,848,1135,2024,Williams,Netherlands,0,1,DQ,0.0,0.0,,,
15,15.0,839,1135,2024,Alpine,Netherlands,0,1,16,0.0,0.0,71.995,,
16,18.0,858,1135,2024,Williams,Netherlands,0,1,,,,,,
17,11.0,852,1135,2024,RB,Netherlands,0,1,12,1.0,0.0,71.603,70.955,
18,20.0,825,1135,2024,Haas,Netherlands,0,1,14,1.0,0.0,71.63,71.295,
19,16.0,822,1135,2024,Kick Sauber,Netherlands,0,1,17,0.0,0.0,72.168,,
20,17.0,855,1135,2024,Kick Sauber,Netherlands,0,1,18,0.0,0.0,73.261,,
1,4.0,844,1136,2024,Ferrari,Italy,1,0,4,1.0,1.0,80.074,80.007,79.461
2,2.0,857,1136,2024,McLaren,Italy,1,0,2,1.0,1.0,80.076,79.80799999999999,79.436
3,1.0,846,1136,2024,McLaren,Italy,1,0,1,1.0,1.0,79.911,79.727,79.327
4,5.0,832,1136,2024,Ferrari,Italy,1,0,5,1.0,1.0,80.149,79.799,79.467
5,6.0,1,1136,2024,Mercedes,Italy,1,0,6,1.0,1.0,80.477,79.64099999999999,79.513
6,7.0,830,1136,2024,Red Bull Racing,Italy,1,0,7,1.0,1.0,80.226,79.662,80.02199999999999
7,3.0,847,1136,2024,Mercedes,Italy,1,0,3,1.0,1.0,80.169,79.877,79.4
8,8.0,815,1136,2024,Red Bull Racing,Italy,1,0,8,1.0,1.0,80.598,80.21600000000001,80.062
9,9.0,848,1136,2024,Williams,Italy,1,0,9,1.0,1.0,80.542,80.314,80.299
10,13.0,825,1136,2024,Haas,Italy,1,0,13,1.0,0.0,80.856,80.69800000000001,
11,11.0,4,1136,2024,Aston Martin,Italy,1,0,11,1.0,0.0,80.617,80.42099999999999,
12,18.0,861,1136,2024,Williams,Italy,1,0,18,0.0,0.0,81.061,,
13,12.0,817,1136,2024,RB,Italy,1,0,12,1.0,0.0,80.901,80.479,
14,15.0,839,1136,2024,Alpine,Italy,1,0,15,1.0,0.0,80.764,80.76599999999999,
15,14.0,842,1136,2024,Alpine,Italy,1,0,14,1.0,0.0,80.748,80.738,
16,19.0,822,1136,2024,Kick Sauber,Italy,1,0,19,0.0,0.0,81.101,,
17,10.0,807,1136,2024,Haas,Italy,1,0,10,1.0,1.0,80.781,80.411,80.339
18,20.0,855,1136,2024,Kick Sauber,Italy,1,0,20,0.0,0.0,81.445,,
19,17.0,840,1136,2024,Aston Martin,Italy,1,0,17,0.0,0.0,81.013,,
21,16.0,852,1136,2024,RB,Italy,1,0,16,0.0,0.0,80.945,,
1,2.0,857,1137,2024,McLaren,Azerbaijan,0,1,2,1.0,1.0,103.033,102.598,101.686
2,1.0,844,1137,2024,Ferrari,Azerbaijan,0,1,1,1.0,1.0,102.775,102.056,101.365
3,5.0,847,1137,2024,Mercedes,Azerbaijan,0,1,5,1.0,1.0,103.139,102.329,101.874
4,15.0,846,1137,2024,McLaren,Azerbaijan,0,1,16,0.0,0.0,103.609,,
5,6.0,830,1137,2024,Red Bull Racing,Azerbaijan,0,1,6,1.0,1.0,103.097,102.042,102.023
6,7.0,4,1137,2024,Aston Martin,Azerbaijan,0,1,8,1.0,1.0,103.472,102.426,102.369
7,9.0,848,1137,2024,Williams,Azerbaijan,0,1,10,1.0,1.0,102.899,102.84,102.859
8,8.0,861,1137,2024,Williams,Azerbaijan,0,1,9,1.0,1.0,103.138,102.473,102.53
9,19.0,1,1137,2024,Mercedes,Azerbaijan,0,1,7,1.0,1.0,103.089,102.765,102.289
10,10.0,860,1137,2024,Haas,Azerbaijan,0,1,11,1.0,0.0,103.471,102.968,
11,12.0,807,1137,2024,Haas,Azerbaijan,0,1,13,1.0,0.0,103.101,103.191,
12,18.0,842,1137,2024,Alpine,Azerbaijan,0,1,DQ,0.0,0.0,,,
13,14.0,817,1137,2024,RB,Azerbaijan,0,1,15,0.0,0.0,103.547,,
14,17.0,855,1137,2024,Kick Sauber,Azerbaijan,0,1,18,0.0,0.0,104.246,,
15,20.0,839,1137,2024,Alpine,Azerbaijan,0,1,19,0.0,0.0,104.504,,
16,16.0,822,1137,2024,Kick Sauber,Azerbaijan,0,1,17,0.0,0.0,103.618,,
17,4.0,815,1137,2024,Red Bull Racing,Azerbaijan,0,1,4,1.0,1.0,103.213,102.263,101.813
18,3.0,832,1137,2024,Ferrari,Azerbaijan,0,1,3,1.0,1.0,103.357,102.503,101.805
19,13.0,840,1137,2024,Aston Martin,Azerbaijan,0,1,14,1.0,0.0,103.37,103.404,
21,11.0,852,1137,2024,RB,Azerbaijan,0,1,12,1.0,0.0,103.337,103.035,
1,1.0,846,1138,2024,McLaren,Singapore,0,1,1,1.0,1.0,90.002,90.007,89.525
2,2.0,830,1138,2024,Red Bull Racing,Singapore,0,1,2,1.0,1.0,90.157,89.68,89.72800000000001
3,5.0,857,1138,2024,McLaren,Singapore,0,1,5,1.0,1.0,90.258,89.64,89.953
4,4.0,847,1138,2024,Mercedes,Singapore,0,1,4,1.0,1.0,90.811,90.153,89.867
5,9.0,844,1138,2024,Ferrari,Singapore,0,1,9,1.0,1.0,90.786,89.747,
6,3.0,1,1138,2024,Mercedes,Singapore,0,1,3,1.0,1.0,90.393,89.929,89.84100000000001
7,10.0,832,1138,2024,Ferrari,Singapore,0,1,10,1.0,1.0,90.67,90.108,
8,7.0,4,1138,2024,Aston Martin,Singapore,0,1,7,1.0,1.0,90.684,90.45,90.214
9,6.0,807,1138,2024,Haas,Singapore,0,1,6,1.0,1.0,90.724,90.15,90.115
10,13.0,815,1138,2024,Red Bull Racing,Singapore,0,1,13,1.0,0.0,90.624,90.579,
11,12.0,861,1138,2024,Williams,Singapore,0,1,12,1.0,0.0,90.704,90.481,
12,8.0,852,1138,2024,RB,Singapore,0,1,8,1.0,1.0,90.716,90.289,90.354
13,15.0,839,1138,2024,Alpine,Singapore,0,1,15,1.0,0.0,90.958,90.769,
14,17.0,840,1138,2024,Aston Martin,Singapore,0,1,17,0.0,0.0,91.094,,
15,20.0,855,1138,2024,Kick Sauber,Singapore,0,1,20,0.0,0.0,92.054,,
16,19.0,822,1138,2024,Kick Sauber,Singapore,0,1,19,0.0,0.0,91.572,,
17,18.0,842,1138,2024,Alpine,Singapore,0,1,18,0.0,0.0,91.312,,
18,16.0,817,1138,2024,RB,Singapore,0,1,16,0.0,0.0,91.085,,
19,14.0,825,1138,2024,Haas,Singapore,0,1,14,1.0,0.0,90.829,90.653,
21,11.0,848,1138,2024,Williams,Singapore,0,1,11,1.0,0.0,90.679,90.474,
1,4.0,844,1139,2024,Ferrari,United States,0,1,4,1.0,1.0,93.241,92.962,92.74
2,3.0,832,1139,2024,Ferrari,United States,0,1,3,1.0,1.0,93.556,92.836,92.652
3,2.0,830,1139,2024,Red Bull Racing,United States,0,1,2,1.0,1.0,93.046,92.584,92.361
4,1.0,846,1139,2024,McLaren,United States,0,1,1,1.0,1.0,93.616,92.851,92.33
5,5.0,857,1139,2024,McLaren,United States,0,1,5,1.0,1.0,93.864,,92.95
6,20.0,847,1139,2024,Mercedes,United States,0,1,6,1.0,1.0,93.536,93.142,92.974
7,9.0,815,1139,2024,Red Bull Racing,United States,0,1,10,1.0,1.0,93.611,93.02,
8,11.0,807,1139,2024,Haas,United States,0,1,12,1.0,0.0,93.601,93.544,
9,19.0,859,1139,2024,RB,United States,0,1,15,1.0,0.0,93.339,,
10,15.0,861,1139,2024,Williams,United States,0,1,17,0.0,0.0,94.062,,
11,8.0,825,1139,2024,Haas,United States,0,1,9,1.0,1.0,93.564,93.474,93.481
12,6.0,842,1139,2024,Alpine,United States,0,1,7,1.0,1.0,93.55,93.162,93.018
13,7.0,4,1139,2024,Aston Martin,United States,0,1,8,1.0,1.0,93.973,93.429,93.309
14,10.0,852,1139,2024,RB,United States,0,1,11,1.0,0.0,93.795,93.506,
15,13.0,840,1139,2024,Aston Martin,United States,0,1,14,1.0,0.0,94.033,93.759,
16,14.0,848,1139,2024,Williams,United States,0,1,16,0.0,0.0,94.051,,
17,16.0,822,1139,2024,Kick Sauber,United States,0,1,18,0.0,0.0,94.152,,
18,12.0,839,1139,2024,Alpine,United States,0,1,13,1.0,0.0,93.986,93.597,
19,18.0,855,1139,2024,Kick Sauber,United States,0,1,20,0.0,0.0,94.228,,
21,17.0,1,1139,2024,Mercedes,United States,0,1,19,0.0,0.0,94.154,,
1,1.0,832,1140,2024,Ferrari,Mexico,0,1,1,1.0,1.0,76.77799999999999,76.515,75.946
2,3.0,846,1140,2024,McLaren,Mexico,0,1,3,1.0,1.0,76.505,76.301,76.26
3,4.0,844,1140,2024,Ferrari,Mexico,0,1,4,1.0,1.0,76.97200000000001,76.64099999999999,76.265
4,6.0,1,1140,2024,Mercedes,Mexico,0,1,6,1.0,1.0,77.306,76.973,76.651
5,5.0,847,1140,2024,Mercedes,Mexico,0,1,5,1.0,1.0,77.194,76.937,76.356
6,2.0,830,1140,2024,Red Bull Racing,Mexico,0,1,2,1.0,1.0,76.803,76.514,76.17099999999999
7,7.0,825,1140,2024,Haas,Mexico,0,1,7,1.0,1.0,77.125,77.003,76.886
8,17.0,857,1140,2024,McLaren,Mexico,0,1,17,0.0,0.0,77.59700000000001,,
9,10.0,807,1140,2024,Haas,Mexico,0,1,10,1.0,1.0,77.186,76.995,77.365
10,8.0,842,1140,2024,Alpine,Mexico,0,1,8,1.0,1.0,77.149,77.048,76.892
11,14.0,840,1140,2024,Aston Martin,Mexico,0,1,14,1.0,0.0,77.407,77.294,
12,16.0,861,1140,2024,Williams,Mexico,0,1,16,0.0,0.0,77.55799999999999,,
13,20.0,839,1140,2024,Alpine,Mexico,0,1,19,0.0,0.0,77.617,,
14,15.0,822,1140,2024,Kick Sauber,Mexico,0,1,15,1.0,0.0,77.393,77.81700000000001,
15,19.0,855,1140,2024,Kick Sauber,Mexico,0,1,20,0.0,0.0,78.072,,
16,12.0,859,1140,2024,RB,Mexico,0,1,12,1.0,0.0,77.38,77.162,
17,18.0,815,1140,2024,Red Bull Racing,Mexico,0,1,18,0.0,0.0,77.611,,
21,13.0,4,1140,2024,Aston Martin,Mexico,0,1,13,1.0,0.0,77.307,77.168,
21,9.0,848,1140,2024,Williams,Mexico,0,1,9,1.0,1.0,77.189,76.988,77.065
21,11.0,852,1140,2024,RB,Mexico,0,1,11,1.0,0.0,77.182,77.129,
1,17.0,830,1141,2024,Red Bull Racing,Brazil,1,0,12,1.0,0.0,88.52199999999999,87.771,
2,4.0,839,1141,2024,Alpine,Brazil,1,0,4,1.0,1.0,89.17099999999999,86.206,84.475
3,13.0,842,1141,2024,Alpine,Brazil,1,0,15,1.0,0.0,89.42,89.614,
4,2.0,847,1141,2024,Mercedes,Brazil,1,0,2,1.0,1.0,89.121,86.307,83.587
5,6.0,844,1141,2024,Ferrari,Brazil,1,0,6,1.0,1.0,89.839,86.09700000000001,84.525
